ID,Scope,Level 1,Level 2,Level 3,Level 4,Column Text,UOM,GHG/Unit,GHG Conversion Factor 2022
1,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All artics,,100% Laden,miles,kg CO2e,2.00845
1,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All artics,,100% Laden,miles,kg CO2e of CO2,1.9824
1,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All artics,,100% Laden,miles,kg CO2e of CH4,0.0002
1,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All artics,,100% Laden,miles,kg CO2e of N2O,0.02585
1,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All artics,,Average laden,miles,kg CO2e,1.71964
1,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All artics,,Average laden,miles,kg CO2e of CO2,1.69359
1,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All artics,,Average laden,miles,kg CO2e of CH4,0.0002
1,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All artics,,Average laden,miles,kg CO2e of N2O,0.02585
1,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All HGVs,,0% Laden,km,kg CO2e,0.78375
1,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All HGVs,,0% Laden,km,kg CO2e of CO2,0.77017
1,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All HGVs,,0% Laden,km,kg CO2e of CH4,0.00014
1,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All HGVs,,0% Laden,km,kg CO2e of N2O,0.01344
1,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All HGVs,,50% Laden,km,kg CO2e,0.99432
1,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All HGVs,,50% Laden,km,kg CO2e of CO2,0.98074
1,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All HGVs,,50% Laden,km,kg CO2e of CH4,0.00014
1,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All HGVs,,50% Laden,km,kg CO2e of N2O,0.01344
1,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All HGVs,,100% Laden,km,kg CO2e,1.20489
1,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All HGVs,,100% Laden,km,kg CO2e of CO2,1.19131
1,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All HGVs,,100% Laden,km,kg CO2e of CH4,0.00014
1,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All HGVs,,100% Laden,km,kg CO2e of N2O,0.01344
1,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All HGVs,,Average laden,km,kg CO2e,1.04208
1,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All HGVs,,Average laden,km,kg CO2e of CO2,1.0285
1,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All HGVs,,Average laden,km,kg CO2e of CH4,0.00014
1,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All HGVs,,Average laden,km,kg CO2e of N2O,0.01344
1,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All HGVs,,0% Laden,miles,kg CO2e,1.26132
1,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All HGVs,,0% Laden,miles,kg CO2e of CO2,1.23947
1,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All HGVs,,0% Laden,miles,kg CO2e of CH4,0.00023
1,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All HGVs,,0% Laden,miles,kg CO2e of N2O,0.02162
1,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All HGVs,,50% Laden,miles,kg CO2e,1.6002
1,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All HGVs,,50% Laden,miles,kg CO2e of CO2,1.57835
1,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All HGVs,,50% Laden,miles,kg CO2e of CH4,0.00023
1,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All HGVs,,50% Laden,miles,kg CO2e of N2O,0.02162
1,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All HGVs,,100% Laden,miles,kg CO2e,1.93908
1,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All HGVs,,100% Laden,miles,kg CO2e of CO2,1.91723
1,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All HGVs,,100% Laden,miles,kg CO2e of CH4,0.00023
1,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All HGVs,,100% Laden,miles,kg CO2e of N2O,0.02162
1,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All HGVs,,Average laden,miles,kg CO2e,1.67706
1,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All HGVs,,Average laden,miles,kg CO2e of CO2,1.65521
1,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All HGVs,,Average laden,miles,kg CO2e of CH4,0.00023
1,Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),All HGVs,,Average laden,miles,kg CO2e of N2O,0.02162
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by market segment),Mini,,Diesel,km,kWh (Net CV),0.42132
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by market segment),Mini,,Petrol,km,kWh (Net CV),0.56084
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by market segment),Mini,,Unknown,km,kWh (Net CV),0.55967
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by market segment),Mini,,Plug-in Hybrid Electric Vehicle,km,kWh (Net CV),
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by market segment),Mini,,Battery Electric Vehicle,km,kWh (Net CV),0
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by market segment),Mini,,Diesel,miles,kWh (Net CV),0.67805
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by market segment),Mini,,Petrol,miles,kWh (Net CV),0.90258
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by market segment),Mini,,Unknown,miles,kWh (Net CV),0.9007
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by market segment),Mini,,Plug-in Hybrid Electric Vehicle,miles,kWh (Net CV),
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by market segment),Mini,,Battery Electric Vehicle,miles,kWh (Net CV),0
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by market segment),Supermini,,Diesel,km,kWh (Net CV),0.51821
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by market segment),Supermini,,Petrol,km,kWh (Net CV),0.61886
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by market segment),Supermini,,Unknown,km,kWh (Net CV),0.60479
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by market segment),Supermini,,Plug-in Hybrid Electric Vehicle,km,kWh (Net CV),0.09251
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by market segment),Supermini,,Battery Electric Vehicle,km,kWh (Net CV),0
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by market segment),Supermini,,Diesel,miles,kWh (Net CV),0.83397
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by market segment),Supermini,,Petrol,miles,kWh (Net CV),0.99596
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by market segment),Supermini,,Unknown,miles,kWh (Net CV),0.97331
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by market segment),Supermini,,Plug-in Hybrid Electric Vehicle,miles,kWh (Net CV),0.14887
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by market segment),Supermini,,Battery Electric Vehicle,miles,kWh (Net CV),0
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by market segment),Lower medium,,Diesel,km,kWh (Net CV),0.56512
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by market segment),Lower medium,,Petrol,km,kWh (Net CV),0.718
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by market segment),Lower medium,,Unknown,km,kWh (Net CV),0.64369
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by market segment),Lower medium,,Plug-in Hybrid Electric Vehicle,km,kWh (Net CV),0.26108
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by market segment),Lower medium,,Battery Electric Vehicle,km,kWh (Net CV),0
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by market segment),Lower medium,,Diesel,miles,kWh (Net CV),0.90947
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by market segment),Lower medium,,Petrol,miles,kWh (Net CV),1.1555
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by market segment),Lower medium,,Unknown,miles,kWh (Net CV),1.03592
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by market segment),Lower medium,,Plug-in Hybrid Electric Vehicle,miles,kWh (Net CV),0.42016
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by market segment),Lower medium,,Battery Electric Vehicle,miles,kWh (Net CV),0
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by market segment),Upper medium,,Diesel,km,kWh (Net CV),0.63385
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by market segment),Upper medium,,Petrol,km,kWh (Net CV),0.83396
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by market segment),Upper medium,,Unknown,km,kWh (Net CV),0.67651
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by market segment),Upper medium,,Plug-in Hybrid Electric Vehicle,km,kWh (Net CV),0.27762
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by market segment),Upper medium,,Battery Electric Vehicle,km,kWh (Net CV),0
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by market segment),Upper medium,,Diesel,miles,kWh (Net CV),1.02008
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by market segment),Upper medium,,Petrol,miles,kWh (Net CV),1.34214
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by market segment),Upper medium,,Unknown,miles,kWh (Net CV),1.08873
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by market segment),Upper medium,,Plug-in Hybrid Electric Vehicle,miles,kWh (Net CV),0.44679
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by market segment),Upper medium,,Battery Electric Vehicle,miles,kWh (Net CV),0
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by market segment),Executive,,Diesel,km,kWh (Net CV),0.68418
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by market segment),Executive,,Petrol,km,kWh (Net CV),0.92115
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by market segment),Executive,,Unknown,km,kWh (Net CV),0.73808
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by market segment),Executive,,Plug-in Hybrid Electric Vehicle,km,kWh (Net CV),0.28586
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by market segment),Executive,,Battery Electric Vehicle,km,kWh (Net CV),
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by market segment),Executive,,Diesel,miles,kWh (Net CV),1.10108
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by market segment),Executive,,Petrol,miles,kWh (Net CV),1.48245
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by market segment),Executive,,Unknown,miles,kWh (Net CV),1.18782
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by market segment),Executive,,Plug-in Hybrid Electric Vehicle,miles,kWh (Net CV),0.46004
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by market segment),Executive,,Battery Electric Vehicle,miles,kWh (Net CV),
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by market segment),Luxury,,Diesel,km,kWh (Net CV),0.83365
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by market segment),Luxury,,Petrol,km,kWh (Net CV),1.37094
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by market segment),Luxury,,Unknown,km,kWh (Net CV),1.07031
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by market segment),Luxury,,Plug-in Hybrid Electric Vehicle,km,kWh (Net CV),0.38396
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by market segment),Luxury,,Battery Electric Vehicle,km,kWh (Net CV),0
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by market segment),Luxury,,Diesel,miles,kWh (Net CV),1.34163
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by market segment),Luxury,,Petrol,miles,kWh (Net CV),2.20632
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by market segment),Luxury,,Unknown,miles,kWh (Net CV),1.72249
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by market segment),Luxury,,Plug-in Hybrid Electric Vehicle,miles,kWh (Net CV),0.61792
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by market segment),Luxury,,Battery Electric Vehicle,miles,kWh (Net CV),0
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by market segment),Sports,,Diesel,km,kWh (Net CV),0.66726
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by market segment),Sports,,Petrol,km,kWh (Net CV),1.01129
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by market segment),Sports,,Unknown,km,kWh (Net CV),0.95337
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by market segment),Sports,,Plug-in Hybrid Electric Vehicle,km,kWh (Net CV),0.3203
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by market segment),Sports,,Battery Electric Vehicle,km,kWh (Net CV),0
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by market segment),Sports,,Diesel,miles,kWh (Net CV),1.07385
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by market segment),Sports,,Petrol,miles,kWh (Net CV),1.62752
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by market segment),Sports,,Unknown,miles,kWh (Net CV),1.53429
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by market segment),Sports,,Plug-in Hybrid Electric Vehicle,miles,kWh (Net CV),0.51547
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by market segment),Sports,,Battery Electric Vehicle,miles,kWh (Net CV),0
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by market segment),Dual purpose 4X4,,Diesel,km,kWh (Net CV),0.79615
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by market segment),Dual purpose 4X4,,Petrol,km,kWh (Net CV),0.88171
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by market segment),Dual purpose 4X4,,Unknown,km,kWh (Net CV),0.8196
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by market segment),Dual purpose 4X4,,Plug-in Hybrid Electric Vehicle,km,kWh (Net CV),0.31145
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by market segment),Dual purpose 4X4,,Battery Electric Vehicle,km,kWh (Net CV),0
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by market segment),Dual purpose 4X4,,Diesel,miles,kWh (Net CV),1.28127
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by market segment),Dual purpose 4X4,,Petrol,miles,kWh (Net CV),1.41898
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by market segment),Dual purpose 4X4,,Unknown,miles,kWh (Net CV),1.31903
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by market segment),Dual purpose 4X4,,Plug-in Hybrid Electric Vehicle,miles,kWh (Net CV),0.50123
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by market segment),Dual purpose 4X4,,Battery Electric Vehicle,miles,kWh (Net CV),0
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by market segment),MPV,,Diesel,km,kWh (Net CV),0.69667
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by market segment),MPV,,Petrol,km,kWh (Net CV),0.80014
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by market segment),MPV,,Unknown,km,kWh (Net CV),0.72347
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by market segment),MPV,,Plug-in Hybrid Electric Vehicle,km,kWh (Net CV),
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by market segment),MPV,,Battery Electric Vehicle,km,kWh (Net CV),0
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by market segment),MPV,,Diesel,miles,kWh (Net CV),1.12118
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by market segment),MPV,,Petrol,miles,kWh (Net CV),1.28771
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by market segment),MPV,,Unknown,miles,kWh (Net CV),1.16432
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by market segment),MPV,,Plug-in Hybrid Electric Vehicle,miles,kWh (Net CV),
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by market segment),MPV,,Battery Electric Vehicle,miles,kWh (Net CV),0
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by size),Small car,,Diesel,km,kWh (Net CV),0.54642
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by size),Small car,,Petrol,km,kWh (Net CV),0.61256
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by size),Small car,,Hybrid,km,kWh (Net CV),0.42118
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by size),Small car,,CNG,km,kWh (Net CV),
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by size),Small car,,LPG,km,kWh (Net CV),
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by size),Small car,,Unknown,km,kWh (Net CV),0.59041
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by size),Small car,,Plug-in Hybrid Electric Vehicle,km,kWh (Net CV),0.09251
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by size),Small car,,Battery Electric Vehicle,km,kWh (Net CV),0
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by size),Small car,,Diesel,miles,kWh (Net CV),0.87937
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by size),Small car,,Petrol,miles,kWh (Net CV),0.98582
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by size),Small car,,Hybrid,miles,kWh (Net CV),0.67783
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by size),Small car,,CNG,miles,kWh (Net CV),
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by size),Small car,,LPG,miles,kWh (Net CV),
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by size),Small car,,Unknown,miles,kWh (Net CV),0.95018
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by size),Small car,,Plug-in Hybrid Electric Vehicle,miles,kWh (Net CV),0.14887
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by size),Small car,,Battery Electric Vehicle,miles,kWh (Net CV),0
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by size),Medium car,,Diesel,km,kWh (Net CV),0.65773
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by size),Medium car,,Petrol,km,kWh (Net CV),0.77293
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by size),Medium car,,Hybrid,km,kWh (Net CV),0.44224
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by size),Medium car,,CNG,km,kWh (Net CV),0.77293
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by size),Medium car,,LPG,km,kWh (Net CV),0.77293
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by size),Medium car,,Unknown,km,kWh (Net CV),0.71037
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by size),Medium car,,Plug-in Hybrid Electric Vehicle,km,kWh (Net CV),0.26987
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by size),Medium car,,Battery Electric Vehicle,km,kWh (Net CV),0
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by size),Medium car,,Diesel,miles,kWh (Net CV),1.05851
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by size),Medium car,,Petrol,miles,kWh (Net CV),1.24392
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by size),Medium car,,Hybrid,miles,kWh (Net CV),0.71171
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by size),Medium car,,CNG,miles,kWh (Net CV),1.24392
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by size),Medium car,,LPG,miles,kWh (Net CV),1.24392
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by size),Medium car,,Unknown,miles,kWh (Net CV),1.14323
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by size),Medium car,,Plug-in Hybrid Electric Vehicle,miles,kWh (Net CV),0.43431
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by size),Medium car,,Battery Electric Vehicle,miles,kWh (Net CV),0
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by size),Large car,,Diesel,km,kWh (Net CV),0.82216
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by size),Large car,,Petrol,km,kWh (Net CV),1.15803
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by size),Large car,,Hybrid,km,kWh (Net CV),0.61648
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by size),Large car,,CNG,km,kWh (Net CV),1.15803
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by size),Large car,,LPG,km,kWh (Net CV),1.15803
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by size),Large car,,Unknown,km,kWh (Net CV),0.90767
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by size),Large car,,Plug-in Hybrid Electric Vehicle,km,kWh (Net CV),0.30859
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by size),Large car,,Battery Electric Vehicle,km,kWh (Net CV),0
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by size),Large car,,Diesel,miles,kWh (Net CV),1.32314
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by size),Large car,,Petrol,miles,kWh (Net CV),1.86367
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by size),Large car,,Hybrid,miles,kWh (Net CV),0.99212
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by size),Large car,,CNG,miles,kWh (Net CV),1.86367
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by size),Large car,,LPG,miles,kWh (Net CV),1.86367
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by size),Large car,,Unknown,miles,kWh (Net CV),1.46075
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by size),Large car,,Plug-in Hybrid Electric Vehicle,miles,kWh (Net CV),0.49663
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by size),Large car,,Battery Electric Vehicle,miles,kWh (Net CV),0
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by size),Average car,,Diesel,km,kWh (Net CV),0.66889
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by size),Average car,,Petrol,km,kWh (Net CV),0.71321
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by size),Average car,,Hybrid,km,kWh (Net CV),0.485
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by size),Average car,,CNG,km,kWh (Net CV),0.85781
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by size),Average car,,LPG,km,kWh (Net CV),0.85781
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by size),Average car,,Unknown,km,kWh (Net CV),0.69171
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by size),Average car,,Plug-in Hybrid Electric Vehicle,km,kWh (Net CV),0.28499
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by size),Average car,,Battery Electric Vehicle,km,kWh (Net CV),0
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by size),Average car,,Diesel,miles,kWh (Net CV),1.07648
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by size),Average car,,Petrol,miles,kWh (Net CV),1.14779
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by size),Average car,,Hybrid,miles,kWh (Net CV),0.78052
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by size),Average car,,CNG,miles,kWh (Net CV),1.38051
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by size),Average car,,LPG,miles,kWh (Net CV),1.38051
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by size),Average car,,Unknown,miles,kWh (Net CV),1.1132
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by size),Average car,,Plug-in Hybrid Electric Vehicle,miles,kWh (Net CV),0.45865
1,Scope 1,Passenger and delivery vehicles- kWh factors,Cars (by size),Average car,,Battery Electric Vehicle,miles,kWh (Net CV),0
1,Scope 1,Passenger and delivery vehicles- kWh factors,Motorbike,Small,,,km,kWh (Net CV),0.33622
1,Scope 1,Passenger and delivery vehicles- kWh factors,Motorbike,Small,,,km,,
1,Scope 1,Passenger and delivery vehicles- kWh factors,Motorbike,Small,,,miles,kWh (Net CV),0.5411
1,Scope 1,Passenger and delivery vehicles- kWh factors,Motorbike,Small,,,miles,,
1,Scope 1,Passenger and delivery vehicles- kWh factors,Motorbike,Medium,,,km,kWh (Net CV),0.40813
1,Scope 1,Passenger and delivery vehicles- kWh factors,Motorbike,Medium,,,km,,
1,Scope 1,Passenger and delivery vehicles- kWh factors,Motorbike,Medium,,,miles,kWh (Net CV),0.65682
1,Scope 1,Passenger and delivery vehicles- kWh factors,Motorbike,Medium,,,miles,,
1,Scope 1,Passenger and delivery vehicles- kWh factors,Motorbike,Large,,,km,kWh (Net CV),0.54296
1,Scope 1,Passenger and delivery vehicles- kWh factors,Motorbike,Large,,,km,,
1,Scope 1,Passenger and delivery vehicles- kWh factors,Motorbike,Large,,,miles,kWh (Net CV),0.8738
1,Scope 1,Passenger and delivery vehicles- kWh factors,Motorbike,Large,,,miles,,
1,Scope 1,Passenger and delivery vehicles- kWh factors,Motorbike,Average,,,km,kWh (Net CV),0.46265
1,Scope 1,Passenger and delivery vehicles- kWh factors,Motorbike,Average,,,km,,
1,Scope 1,Passenger and delivery vehicles- kWh factors,Motorbike,Average,,,miles,kWh (Net CV),0.74456
1,Scope 1,Passenger and delivery vehicles- kWh factors,Motorbike,Average,,,miles,,
1,Scope 1,Passenger and delivery vehicles- kWh factors,Vans,Class I (up to 1.305 tonnes),,Diesel,tonne.km,kWh (Net CV),3.14466
1,Scope 1,Passenger and delivery vehicles- kWh factors,Vans,Class I (up to 1.305 tonnes),,Petrol,tonne.km,kWh (Net CV),4.58084
1,Scope 1,Passenger and delivery vehicles- kWh factors,Vans,Class I (up to 1.305 tonnes),,CNG,tonne.km,kWh (Net CV),
1,Scope 1,Passenger and delivery vehicles- kWh factors,Vans,Class I (up to 1.305 tonnes),,LPG,tonne.km,kWh (Net CV),
1,Scope 1,Passenger and delivery vehicles- kWh factors,Vans,Class I (up to 1.305 tonnes),,Unknown,tonne.km,kWh (Net CV),
1,Scope 1,Passenger and delivery vehicles- kWh factors,Vans,Class I (up to 1.305 tonnes),,Plug-in Hybrid Electric Vehicle,tonne.km,kWh (Net CV),
1,Scope 1,Passenger and delivery vehicles- kWh factors,Vans,Class I (up to 1.305 tonnes),,Battery Electric Vehicle,tonne.km,kWh (Net CV),0
1,Scope 1,Passenger and delivery vehicles- kWh factors,Vans,Class I (up to 1.305 tonnes),,Diesel,km,kWh (Net CV),0.56527
